ASV	cladeName	sampleNum	ASVsNum	HR_sampleTypes	HR_sampleNum	HR_cat	HR_type	CP_pres	CP_sampleNum	CP_sampleTypes	captiveNames	codiv_clade_seq	codiv_clade	lineage	Family	Genus	captive_chimp_HOUZ	captive_gorilla_HOUZ	captive_orangutan_HOUZ	captive_bonobo_COLZ	captive_gorilla_COLZ	captive_orangutan_COLZ	captive_chimp_PC	captive_all	ASV_HR_type
ASV_463	clade_7841	463.0	3.0	['human', 'wild_chimp']	463.0	MX	MX_human_wild_apes	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MX_human_wild_apes
ASV_9885	clade_7841	463.0	3.0	['human', 'wild_chimp']	463.0	MX	MX_human_wild_apes	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6193															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9800	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9798	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9799	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9782	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9791	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9787	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9784	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_159	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9818	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9810	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9795	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4149	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9807	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9813	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9814	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6190	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9788	clade_7330	626.0	17.0	['human']	626.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9801															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9809															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10344															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10350	clade_1184	6.0	4.0	['human']	6.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10345	clade_1184	6.0	4.0	['human']	6.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5394	clade_1184	6.0	4.0	['human']	6.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10303	clade_1184	6.0	4.0	['human']	6.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10780	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10239	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10245	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10242	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8821	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6721	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9792	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9793	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10149	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10248	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_1207	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10246	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10247	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10243	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10249	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4588	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10244	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_2124	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10250	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_2720	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5390	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10254	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10251	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10252	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6295	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4587	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10105	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8908	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9776	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9878	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5354	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9779	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9876	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9871	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4003	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4346	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6205	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_1595	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9875	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9877	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9873	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6206	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9874	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9872	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10253	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5130	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7774	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6343	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_2902	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_3879	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6652	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6653	clade_1185	552.0	52.0	['human']	552.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6239															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10007															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6233															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_16	clade_6875	1252.0	1.0	['human', 'wild_chimp']	1244.0	MX	MX_human_wild_apes	True	8.0	['captive_orangutan', 'captive_bonobo', 'captive_gorilla']	['cp.gor.COLZ.04.Bt', 'cp.ora.HOUZ.strains.Bt', 'cp.gor.COLZ.strains.Bt', 'cp.ora.HOUZ.06.Bt', 'cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.04.Bt', 'cp.ora.HOUZ.05.Bt', 'cp.ora.HOUZ.02.Bt']				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	4.0	2.0	2.0	0.0	0.0	8.0	MX_human_wild_apes
ASV_10018															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10034															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10022	clade_6381	8.0	8.0	['human']	8.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9041	clade_6381	8.0	8.0	['human']	8.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10023	clade_6381	8.0	8.0	['human']	8.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10015	clade_6381	8.0	8.0	['human']	8.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10017	clade_6381	8.0	8.0	['human']	8.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10889	clade_6381	8.0	8.0	['human']	8.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10016	clade_6381	8.0	8.0	['human']	8.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10024	clade_6381	8.0	8.0	['human']	8.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4352	clade_6876	6.0	1.0	['human']	6.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10009															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_246	clade_8317	58.0	1.0	['human']	55.0	HR	HR_human	True	3.0	['captive_chimp']	['cp.chi.PC.A11.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.PC.B6.Bt']				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	HR_human
ASV_1869	clade_9344	30.0	1.0	['human', 'wild_chimp']	30.0	MX	MX_human_wild_apes	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MX_human_wild_apes
ASV_2328	clade_9622	56.0	2.0	['human']	56.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8301	clade_9622	56.0	2.0	['human']	56.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8303															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8302															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8300															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_2458	clade_7851	65.0	4.0	['human']	64.0	HR	HR_human	True	1.0	['captive_chimp']	['cp.chi.HOUZ.strains.Bt']				f__Bacteroidaceae	g__Bacteroides	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	HR_human
ASV_3539	clade_7851	65.0	4.0	['human']	64.0	HR	HR_human	True	1.0	['captive_chimp']	['cp.chi.HOUZ.strains.Bt']				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8304	clade_7851	65.0	4.0	['human']	64.0	HR	HR_human	True	1.0	['captive_chimp']	['cp.chi.HOUZ.strains.Bt']				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_2850	clade_7851	65.0	4.0	['human']	64.0	HR	HR_human	True	1.0	['captive_chimp']	['cp.chi.HOUZ.strains.Bt']				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10021															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10014															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_2142															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_wild_chimp
ASV_10037															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10006															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10010															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6236															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10012															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10144															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9780															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8797															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10011															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_1594															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_wild_chimp
ASV_10005															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10020															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10019															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10028															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6235															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10026	clade_6386	6.0	6.0	['human']	6.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10027	clade_6386	6.0	6.0	['human']	6.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10013	clade_6386	6.0	6.0	['human']	6.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10029	clade_6386	6.0	6.0	['human']	6.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10038	clade_6386	6.0	6.0	['human']	6.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10008	clade_6386	6.0	6.0	['human']	6.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6577															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4351	clade_4301	6.0	1.0	['human']	6.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10035															f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10031	clade_4303	7.0	6.0	['human']	7.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6237	clade_4303	7.0	6.0	['human']	7.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10033	clade_4303	7.0	6.0	['human']	7.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10032	clade_4303	7.0	6.0	['human']	7.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
