ASV	Kingdom	Phylum	Class	Order	Family	Genus
ASV_742	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
ASV_1250	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
ASV_2097	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
ASV_502	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter
ASV_2893	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas
ASV_3295	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas
ASV_2382	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas
ASV_2088	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas
ASV_78	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5_gut_group	NA
ASV_702	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5_gut_group	NA
ASV_1816	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5_gut_group	NA
ASV_920	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5_gut_group	NA
ASV_2858	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5_gut_group	NA
ASV_225	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5_gut_group	NA
ASV_2029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5_gut_group	NA
ASV_1036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5_gut_group	NA
ASV_5019	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5_gut_group	NA
ASV_1445	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	dgA-11_gut_group
ASV_239	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	dgA-11_gut_group
ASV_847	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA
ASV_1799	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	dgA-11_gut_group
ASV_1201	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	dgA-11_gut_group
ASV_186	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_417	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_1876	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_373	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_935	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_609	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_439	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_1067	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_1741	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_327	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_1046	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_251	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_551	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_1436	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_2009	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_682	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_557	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_435	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_2958	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_233	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_5462	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_18	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_570	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_479	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_276	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_1266	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_779	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_963	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_512	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_378	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_897	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_922	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_1644	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_856	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_490	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_448	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_969	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_1188	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_1317	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_562	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_180	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_475	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_716	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_645	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_910	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group
ASV_765	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	F082	NA
ASV_1030	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_BS11_gut_group	NA
ASV_829	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_BS11_gut_group	NA
ASV_138	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_BS11_gut_group	NA
ASV_300	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_BS11_gut_group	NA
ASV_2432	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_BS11_gut_group	NA
ASV_1175	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_568	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_1231	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_228	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_2227	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_759	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_188	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_1163	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_198	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_1535	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_319	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_2421	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_494	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_76	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_591	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_1679	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_425	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
ASV_653	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	F082	NA
ASV_2245	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	F082	NA
ASV_2719	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_628	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_1709	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_1301	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_693	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_148	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA
ASV_575	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_465	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_1190	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_3214	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_396	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_1041	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_2266	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_3041	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_2821	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_1314	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_21	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_3010	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_2011	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_476	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_1373	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_1341	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_1466	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_2818	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_189	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_832	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_707	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_1202	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_44	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_621	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_564	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_85	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_1134	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_1950	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_53	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA
ASV_1208	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA
ASV_1515	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_3073	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_885	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873
ASV_1381	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873
ASV_2336	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_297	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_815	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_998	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_839	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_193	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_3685	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_1121	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_975	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_442	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_623	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_582	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_1161	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_1104	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_1209	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_1646	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_3203	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	NA
ASV_648	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_1744	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_292	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_1958	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_143	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_2368	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_991	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_886	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_767	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_3420	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_1642	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_2223	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_750	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_2132	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_2015	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_2110	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
ASV_1456	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter
ASV_2812	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter
ASV_2709	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_1678	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
ASV_3288	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
ASV_1181	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
ASV_988	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
ASV_461	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
ASV_1632	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
ASV_593	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
ASV_1075	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
ASV_1226	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
ASV_1218	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_2226	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_279	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_798	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_3790	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_322	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_2151	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_723	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_489	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_802	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_133	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_951	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_137	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_496	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1264	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_185	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_208	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_2776	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1495	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_978	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1690	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_128	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_178	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_184	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_3423	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1897	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1542	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_2850	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_3426	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1761	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1929	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_24	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_2066	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_946	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_4182	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_5151	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1189	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_100	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_359	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1083	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_881	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_2408	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_771	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_2262	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_419	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_680	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_240	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_39	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_836	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_4300	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_6	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1370	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_556	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_2616	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_4037	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1512	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1351	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_3096	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_1244	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_258	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_985	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_810	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_267	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_4422	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_205	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_1901	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_311	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_2182	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_3218	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_4513	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_2537	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_718	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_587	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_1601	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_455	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV_81	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
