X.SampleID	Old_SampleID	dataset	genus_sp	subspecies	common_name	uniqueid	site	site_code	country	captivity_status	amplicon	sample	Description
ZeeviD_2015__PNP_Validation_2	PNP_Validation_2	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_2	industrialized_human
ZeeviD_2015__PNP_Validation_3	PNP_Validation_3	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_3	industrialized_human
ZeeviD_2015__PNP_Validation_30	PNP_Validation_30	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_30	industrialized_human
ZeeviD_2015__PNP_Validation_31	PNP_Validation_31	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_31	industrialized_human
ZeeviD_2015__PNP_Validation_33	PNP_Validation_33	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_33	industrialized_human
ZeeviD_2015__PNP_Validation_34	PNP_Validation_34	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_34	industrialized_human
ZeeviD_2015__PNP_Validation_35	PNP_Validation_35	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_35	industrialized_human
ZeeviD_2015__PNP_Validation_36	PNP_Validation_36	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_36	industrialized_human
ZeeviD_2015__PNP_Validation_37	PNP_Validation_37	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_37	industrialized_human
ZeeviD_2015__PNP_Validation_38	PNP_Validation_38	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_38	industrialized_human
ZeeviD_2015__PNP_Validation_39	PNP_Validation_39	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_39	industrialized_human
ZeeviD_2015__PNP_Validation_4	PNP_Validation_4	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_4	industrialized_human
ZeeviD_2015__PNP_Validation_40	PNP_Validation_40	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_40	industrialized_human
ZeeviD_2015__PNP_Validation_41	PNP_Validation_41	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_41	industrialized_human
ZeeviD_2015__PNP_Validation_42	PNP_Validation_42	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_42	industrialized_human
ZeeviD_2015__PNP_Validation_43	PNP_Validation_43	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_43	industrialized_human
ZeeviD_2015__PNP_Validation_44	PNP_Validation_44	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_44	industrialized_human
ZeeviD_2015__PNP_Validation_45	PNP_Validation_45	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_45	industrialized_human
ZeeviD_2015__PNP_Validation_46	PNP_Validation_46	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_46	industrialized_human
ZeeviD_2015__PNP_Validation_47	PNP_Validation_47	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_47	industrialized_human
ZeeviD_2015__PNP_Validation_48	PNP_Validation_48	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_48	industrialized_human
ZeeviD_2015__PNP_Validation_49	PNP_Validation_49	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_49	industrialized_human
ZeeviD_2015__PNP_Validation_5	PNP_Validation_5	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_5	industrialized_human
ZeeviD_2015__PNP_Validation_50	PNP_Validation_50	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_50	industrialized_human
ZeeviD_2015__PNP_Validation_51	PNP_Validation_51	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_51	industrialized_human
ZeeviD_2015__PNP_Validation_52	PNP_Validation_52	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_52	industrialized_human
ZeeviD_2015__PNP_Validation_53	PNP_Validation_53	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_53	industrialized_human
ZeeviD_2015__PNP_Validation_54	PNP_Validation_54	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_54	industrialized_human
ZeeviD_2015__PNP_Validation_55	PNP_Validation_55	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_55	industrialized_human
ZeeviD_2015__PNP_Validation_56	PNP_Validation_56	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_56	industrialized_human
ZeeviD_2015__PNP_Validation_57	PNP_Validation_57	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_57	industrialized_human
ZeeviD_2015__PNP_Validation_58	PNP_Validation_58	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_58	industrialized_human
ZeeviD_2015__PNP_Validation_59	PNP_Validation_59	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_59	industrialized_human
ZeeviD_2015__PNP_Validation_6	PNP_Validation_6	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_6	industrialized_human
ZeeviD_2015__PNP_Validation_60	PNP_Validation_60	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_60	industrialized_human
ZeeviD_2015__PNP_Validation_62	PNP_Validation_62	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_62	industrialized_human
ZeeviD_2015__PNP_Validation_63	PNP_Validation_63	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_63	industrialized_human
ZeeviD_2015__PNP_Validation_64	PNP_Validation_64	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_64	industrialized_human
ZeeviD_2015__PNP_Validation_65	PNP_Validation_65	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_65	industrialized_human
ZeeviD_2015__PNP_Validation_66	PNP_Validation_66	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_66	industrialized_human
ZeeviD_2015__PNP_Validation_67	PNP_Validation_67	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_67	industrialized_human
ZeeviD_2015__PNP_Validation_68	PNP_Validation_68	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_68	industrialized_human
ZeeviD_2015__PNP_Validation_69	PNP_Validation_69	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_69	industrialized_human
ZeeviD_2015__PNP_Validation_7	PNP_Validation_7	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_7	industrialized_human
ZeeviD_2015__PNP_Validation_70	PNP_Validation_70	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_70	industrialized_human
ZeeviD_2015__PNP_Validation_71	PNP_Validation_71	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_71	industrialized_human
ZeeviD_2015__PNP_Validation_72	PNP_Validation_72	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_72	industrialized_human
ZeeviD_2015__PNP_Validation_74	PNP_Validation_74	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_74	industrialized_human
ZeeviD_2015__PNP_Validation_8	PNP_Validation_8	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_8	industrialized_human
ZeeviD_2015__PNP_Validation_80	PNP_Validation_80	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_80	industrialized_human
ZeeviD_2015__PNP_Validation_81	PNP_Validation_81	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_81	industrialized_human
ZeeviD_2015__PNP_Validation_82	PNP_Validation_82	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_82	industrialized_human
ZeeviD_2015__PNP_Validation_83	PNP_Validation_83	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_83	industrialized_human
ZeeviD_2015__PNP_Validation_84	PNP_Validation_84	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_84	industrialized_human
ZeeviD_2015__PNP_Validation_85	PNP_Validation_85	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_85	industrialized_human
ZeeviD_2015__PNP_Validation_86	PNP_Validation_86	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_86	industrialized_human
ZeeviD_2015__PNP_Validation_87	PNP_Validation_87	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_87	industrialized_human
ZeeviD_2015__PNP_Validation_88	PNP_Validation_88	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_88	industrialized_human
ZeeviD_2015__PNP_Validation_9	PNP_Validation_9	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_9	industrialized_human
ZeeviD_2015__PNP_Validation_90	PNP_Validation_90	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_90	industrialized_human
ZeeviD_2015__PNP_Validation_91	PNP_Validation_91	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_91	industrialized_human
ZeeviD_2015__PNP_Validation_92	PNP_Validation_92	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_92	industrialized_human
ZeeviD_2015__PNP_Validation_93	PNP_Validation_93	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_93	industrialized_human
ZeeviD_2015__PNP_Validation_94	PNP_Validation_94	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_94	industrialized_human
ZeeviD_2015__PNP_Validation_95	PNP_Validation_95	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_95	industrialized_human
ZeeviD_2015__PNP_Validation_97	PNP_Validation_97	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_97	industrialized_human
ZeeviD_2015__PNP_Validation_98	PNP_Validation_98	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_98	industrialized_human
ZeeviD_2015__PNP_Validation_99	PNP_Validation_99	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_Validation_99	industrialized_human
ZeeviD_2015__PNP_DietIntervention_1	PNP_DietIntervention_1	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_1	industrialized_human
ZeeviD_2015__PNP_DietIntervention_10	PNP_DietIntervention_10	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_10	industrialized_human
ZeeviD_2015__PNP_DietIntervention_11	PNP_DietIntervention_11	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_11	industrialized_human
ZeeviD_2015__PNP_DietIntervention_12	PNP_DietIntervention_12	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_12	industrialized_human
ZeeviD_2015__PNP_DietIntervention_13	PNP_DietIntervention_13	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_13	industrialized_human
ZeeviD_2015__PNP_DietIntervention_14	PNP_DietIntervention_14	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_14	industrialized_human
ZeeviD_2015__PNP_DietIntervention_15	PNP_DietIntervention_15	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_15	industrialized_human
ZeeviD_2015__PNP_DietIntervention_16	PNP_DietIntervention_16	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_16	industrialized_human
ZeeviD_2015__PNP_DietIntervention_17	PNP_DietIntervention_17	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_17	industrialized_human
ZeeviD_2015__PNP_DietIntervention_18	PNP_DietIntervention_18	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_18	industrialized_human
ZeeviD_2015__PNP_DietIntervention_19	PNP_DietIntervention_19	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_19	industrialized_human
ZeeviD_2015__PNP_DietIntervention_2	PNP_DietIntervention_2	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_2	industrialized_human
ZeeviD_2015__PNP_DietIntervention_20	PNP_DietIntervention_20	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_20	industrialized_human
ZeeviD_2015__PNP_DietIntervention_21	PNP_DietIntervention_21	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_21	industrialized_human
ZeeviD_2015__PNP_DietIntervention_22	PNP_DietIntervention_22	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_22	industrialized_human
ZeeviD_2015__PNP_DietIntervention_23	PNP_DietIntervention_23	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_23	industrialized_human
ZeeviD_2015__PNP_DietIntervention_24	PNP_DietIntervention_24	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_24	industrialized_human
ZeeviD_2015__PNP_DietIntervention_25	PNP_DietIntervention_25	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_25	industrialized_human
ZeeviD_2015__PNP_DietIntervention_26	PNP_DietIntervention_26	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_26	industrialized_human
ZeeviD_2015__PNP_DietIntervention_27	PNP_DietIntervention_27	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_27	industrialized_human
ZeeviD_2015__PNP_DietIntervention_28	PNP_DietIntervention_28	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_28	industrialized_human
ZeeviD_2015__PNP_DietIntervention_29	PNP_DietIntervention_29	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_29	industrialized_human
ZeeviD_2015__PNP_DietIntervention_3	PNP_DietIntervention_3	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_3	industrialized_human
ZeeviD_2015__PNP_DietIntervention_30	PNP_DietIntervention_30	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_30	industrialized_human
ZeeviD_2015__PNP_DietIntervention_31	PNP_DietIntervention_31	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_31	industrialized_human
ZeeviD_2015__PNP_DietIntervention_32	PNP_DietIntervention_32	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_32	industrialized_human
ZeeviD_2015__PNP_DietIntervention_33	PNP_DietIntervention_33	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_33	industrialized_human
ZeeviD_2015__PNP_DietIntervention_34	PNP_DietIntervention_34	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_34	industrialized_human
ZeeviD_2015__PNP_DietIntervention_35	PNP_DietIntervention_35	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_35	industrialized_human
ZeeviD_2015__PNP_DietIntervention_36	PNP_DietIntervention_36	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_36	industrialized_human
ZeeviD_2015__PNP_DietIntervention_37	PNP_DietIntervention_37	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_37	industrialized_human
ZeeviD_2015__PNP_DietIntervention_38	PNP_DietIntervention_38	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_38	industrialized_human
ZeeviD_2015__PNP_DietIntervention_39	PNP_DietIntervention_39	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_39	industrialized_human
ZeeviD_2015__PNP_DietIntervention_4	PNP_DietIntervention_4	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_4	industrialized_human
ZeeviD_2015__PNP_DietIntervention_40	PNP_DietIntervention_40	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_40	industrialized_human
ZeeviD_2015__PNP_DietIntervention_41	PNP_DietIntervention_41	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_41	industrialized_human
ZeeviD_2015__PNP_DietIntervention_42	PNP_DietIntervention_42	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_42	industrialized_human
ZeeviD_2015__PNP_DietIntervention_43	PNP_DietIntervention_43	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_43	industrialized_human
ZeeviD_2015__PNP_DietIntervention_44	PNP_DietIntervention_44	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_44	industrialized_human
ZeeviD_2015__PNP_DietIntervention_45	PNP_DietIntervention_45	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_45	industrialized_human
ZeeviD_2015__PNP_DietIntervention_46	PNP_DietIntervention_46	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_46	industrialized_human
ZeeviD_2015__PNP_DietIntervention_47	PNP_DietIntervention_47	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_47	industrialized_human
ZeeviD_2015__PNP_DietIntervention_48	PNP_DietIntervention_48	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_48	industrialized_human
ZeeviD_2015__PNP_DietIntervention_49	PNP_DietIntervention_49	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_49	industrialized_human
ZeeviD_2015__PNP_DietIntervention_5	PNP_DietIntervention_5	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_5	industrialized_human
ZeeviD_2015__PNP_DietIntervention_50	PNP_DietIntervention_50	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_50	industrialized_human
ZeeviD_2015__PNP_DietIntervention_51	PNP_DietIntervention_51	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_51	industrialized_human
ZeeviD_2015__PNP_DietIntervention_52	PNP_DietIntervention_52	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_52	industrialized_human
ZeeviD_2015__PNP_DietIntervention_54	PNP_DietIntervention_54	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_54	industrialized_human
ZeeviD_2015__PNP_DietIntervention_55	PNP_DietIntervention_55	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_55	industrialized_human
ZeeviD_2015__PNP_DietIntervention_56	PNP_DietIntervention_56	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_56	industrialized_human
ZeeviD_2015__PNP_DietIntervention_6	PNP_DietIntervention_6	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_6	industrialized_human
ZeeviD_2015__PNP_DietIntervention_7	PNP_DietIntervention_7	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_7	industrialized_human
ZeeviD_2015__PNP_DietIntervention_8	PNP_DietIntervention_8	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_8	industrialized_human
ZeeviD_2015__PNP_DietIntervention_9	PNP_DietIntervention_9	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_9	industrialized_human
ZeeviD_2015__PNP_DietIntervention_53	PNP_DietIntervention_53	ZeeviD_2015	Homo_sapiens	Homo_sapiens	human	NA	ISR	ISR	ISR	industrialized_human	META	PNP_DietIntervention_53	industrialized_human
ZellerG_2014__CCIS00146684ST-4-0	CCIS00146684ST-4-0	ZellerG_2014	Homo_sapiens	Homo_sapiens	human	NA	FRA	FRA	FRA	industrialized_human	META	CCIS00146684ST-4-0	industrialized_human
ZellerG_2014__CCIS00281083ST-3-0	CCIS00281083ST-3-0	ZellerG_2014	Homo_sapiens	Homo_sapiens	human	NA	FRA	FRA	FRA	industrialized_human	META	CCIS00281083ST-3-0	industrialized_human
ZellerG_2014__CCIS02124300ST-4-0	CCIS02124300ST-4-0	ZellerG_2014	Homo_sapiens	Homo_sapiens	human	NA	FRA	FRA	FRA	industrialized_human	META	CCIS02124300ST-4-0	industrialized_human
ZellerG_2014__CCIS02379307ST-4-0	CCIS02379307ST-4-0	ZellerG_2014	Homo_sapiens	Homo_sapiens	human	NA	FRA	FRA	FRA	industrialized_human	META	CCIS02379307ST-4-0	industrialized_human
ZellerG_2014__CCIS02856720ST-4-0	CCIS02856720ST-4-0	ZellerG_2014	Homo_sapiens	Homo_sapiens	human	NA	FRA	FRA	FRA	industrialized_human	META	CCIS02856720ST-4-0	industrialized_human
ZellerG_2014__CCIS03473770ST-4-0	CCIS03473770ST-4-0	ZellerG_2014	Homo_sapiens	Homo_sapiens	human	NA	FRA	FRA	FRA	industrialized_human	META	CCIS03473770ST-4-0	industrialized_human
ZellerG_2014__CCIS03857607ST-4-0	CCIS03857607ST-4-0	ZellerG_2014	Homo_sapiens	Homo_sapiens	human	NA	FRA	FRA	FRA	industrialized_human	META	CCIS03857607ST-4-0	industrialized_human
ZellerG_2014__CCIS05314658ST-4-0	CCIS05314658ST-4-0	ZellerG_2014	Homo_sapiens	Homo_sapiens	human	NA	FRA	FRA	FRA	industrialized_human	META	CCIS05314658ST-4-0	industrialized_human
